order_id,product,city,supplier,price,quantity,order_date,delivery_date,warehouse,transport_cost,discount,customer_rating,returned,payment_method,delivery_status,notes
ORD1215,Tablet,mumbai ,unknown,16583 INR,10,2023-12-29,2023-11-12,WH1,unknown,,5,YES,Cash,Delivered,late delivery
ORD1216,Laptop,mumbai ,unknown,38.38k,1,2023-03-26,01-10-2023,WH1,200,,5,YES,Cash,,
ORD1217,Mobile,Mumbai,Supplier C,₹35318,4,2023-05-31,01-04-2023,WH2,nan,10,3,no,UPI,Delivered,late delivery
ORD1218,Mobile,Delhi,Supplier C,₹16800,16,21/06/2023,03-13-2023,,200,5,4,yes,Cash,Cancelled,check address
ORD1219,Monitor,mumbai ,Supplier B,31.212k,18,2023-05-27,08-21-2023,WH3,200,5,5,YES,UPI,,
ORD1220,Mouse,hydrabad,Supplier C,₹48333,12,2023-03-30,2023-10-15,,unknown,10,3,YES,card ,Pending,late delivery
ORD1221,Keyboard,Mumbai,Supplier B,28492 INR,15,14/01/2023,2023-12-02,,300,5,1,,UPI,Pending,late delivery
ORD1222,Laptop,chen nai,,33592 INR,18,26/01/2023,01/10/2023,WH2,300,ten,4,No,UPI,Pending,check address
ORD1223,Laptop,Delhi,Supplier C,6233,5,01/06/2023,11-13-2023,WH1,100,10,1,,,delivered,urgent
ORD1224,Tablet,hydrabad,Supplier C,₹23019,14,2023-06-11,2023-09-17,WH2,nan,5,3,yes,Card,Pending,late delivery
ORD1225,Mouse,Hyderabad,Supplier C,₹12447,7,06/09/2023,2023-03-28,,unknown,0,1,no,,delivered,
ORD1226,Mobile,Hyderabad,Supplier B,15036 INR,11,2023-02-14,06-24-2023,WH2,100,0,2,No,Cash,,check address
ORD1227,Keyboard,Hyderabad,Supplier B,11998,15,01-02-2023,2023-01-25,WH3,unknown,5,3,,,,
ORD1228,Monitor,Bengaluru,Supplier A,33.801k,11,2023-12-22,2023-02-16,,300rs,,4,,Card,Cancelled,
ORD1229,Mobile,Hyderabad,Supplier B,25.871k,7,11-03-2023,06-11-2023,,200,ten,5,no,UPI,Cancelled,late delivery
ORD1230,Mouse,Delhi,Supplier B,₹28076,4,01-05-2023,16/03/2023,WH3,200,0,1,no,UPI,Delivered,
ORD1231,Monitor,Bangalore,unknown,45739 INR,1,2023-01-10,27/01/2023,WH2,300,ten,3,No,card ,,check address
ORD1232,Tablet,mumbai ,Supplier C,₹29152,2,28/11/2023,04-12-2023,WH2,300rs,15,1,YES,card ,Delivered,urgent
ORD1233,Tablet,Hyderabad,Supplier B,2.429k,4,2023-11-02,2023-02-14,WH2,200,ten,,no,Card,Cancelled,late delivery
ORD1234,Laptop,Delhi,Supplier C,11381,5,2023-11-27,2023-09-09,WH1,200,10,3,,Card,Delivered,late delivery
ORD1235,Mouse,hydrabad,Supplier C,2.987k,2,2023-08-15,13/05/2023,,300rs,15,,,,Cancelled,late delivery
ORD1236,Keyboard,Chennai,unknown,30319,2,2023-10-01,2023-07-03,WH3,300rs,5,3,YES,Card,delivered,check address
ORD1237,Monitor,hydrabad,Supplier C,23.655k,18,2023-09-10,12-26-2023,,200,5,,YES,,Cancelled,urgent
ORD1238,Mobile,chen nai,Supplier B,20.266k,14,2023-10-26,11-18-2023,WH1,300rs,,4,no,card ,,late delivery
ORD1239,Mouse,hydrabad,Supplier C,49028,3,2023-10-02,2023-02-12,,nan,0,1,YES,,,
ORD1240,Mouse,Bengaluru,Supplier A,₹44737,18,2023-02-18,2023-07-02,WH3,300rs,ten,1,,,delivered,late delivery
ORD1241,Tablet,banglore,Supplier A,₹12889,10,2023-06-26,04-03-2023,WH3,100,0,3,no,card ,delivered,urgent
ORD1242,Laptop,Mumbai,unknown,₹49477,6,2023-04-13,2023-10-20,,100,ten,2,No,Cash,Cancelled,
ORD1243,Laptop,Chennai,Supplier B,2.547k,2,2023-07-27,2023-12-15,WH1,200,15,5,yes,Card,,late delivery
ORD1244,Monitor,hydrabad,unknown,45275 INR,11,2023-03-11,11-18-2023,,200,0,5,no,UPI,Cancelled,check address
ORD1245,Tablet,Chennai,Supplier A,34281 INR,18,01-30-2023,22/12/2023,WH1,300,5,2,No,card ,Cancelled,
ORD1246,Mouse,Bengaluru,Supplier B,46056 INR,14,12-08-2023,2023-07-24,WH2,300rs,,4,,,delivered,urgent
ORD1247,Keyboard,Mumbai,Supplier C,14.55k,13,03-09-2023,2023-10-30,WH3,100,10,,no,UPI,Cancelled,urgent
ORD1248,Tablet,Bengaluru,Supplier B,6174,7,2023-10-27,12-21-2023,,300,15,2,no,Card,Cancelled,
ORD1249,Monitor,Hyderabad,,37334,10,2023-07-27,23/05/2023,WH3,200,ten,,no,UPI,delivered,late delivery
ORD1250,Monitor,banglore,Supplier B,₹21187,19,11-23-2023,09-03-2023,WH3,unknown,15,2,YES,UPI,delivered,urgent
ORD1251,Tablet,Mumbai,Supplier C,4.938k,13,26/06/2023,2023-01-15,,unknown,10,4,YES,Card,Pending,late delivery
ORD1252,Monitor,Delhi,,2.471k,2,2023-12-28,2023-12-30,WH2,nan,5,3,,,Cancelled,check address
ORD1253,Tablet,hydrabad,unknown,17721 INR,12,29/11/2023,10/06/2023,WH3,300rs,15,,No,,Pending,urgent
ORD1254,Mobile,hydrabad,Supplier B,8.051k,8,2023-04-21,2023-05-16,WH3,300,0,1,no,Cash,delivered,
ORD1255,Tablet,mumbai ,unknown,8444 INR,18,17/11/2023,2023-03-21,WH1,nan,0,,yes,,,
ORD1256,Tablet,Bengaluru,Supplier B,28.657k,2,27/03/2023,2023-03-16,WH1,unknown,0,,yes,Cash,Pending,urgent
ORD1257,Monitor,banglore,Supplier A,37180 INR,16,31/03/2023,04/01/2023,WH2,200,,5,yes,card ,Delivered,
ORD1258,Monitor,chen nai,Supplier A,30.799k,8,2023-06-19,2023-05-08,,100,10,,YES,Card,Delivered,
ORD1259,Laptop,Bangalore,Supplier C,3392,16,2023-10-08,2023-07-08,WH3,300,5,5,,Cash,Pending,
ORD1260,Laptop,chen nai,Supplier A,16.729k,8,11/05/2023,2023-05-08,WH2,300,0,5,no,Card,Delivered,
ORD1261,Mobile,Bangalore,,34744 INR,13,2023-06-06,2023-02-12,,200,0,2,,UPI,,
ORD1262,Laptop,delhi,,44.205k,6,2023-05-05,2023-11-04,WH1,200,,3,YES,Card,Cancelled,check address
ORD1263,Tablet,Delhi,Supplier B,30709,1,2023-01-06,2023-09-30,WH3,100,0,3,no,Card,,
ORD1264,Monitor,delhi,unknown,₹37836,2,2023-07-11,2023-07-20,WH3,100,ten,,no,Card,Delivered,
ORD1265,Laptop,Bengaluru,,10895 INR,7,2023-09-19,2023-07-03,,100,,2,,UPI,Cancelled,check address
ORD1266,Laptop,Bengaluru,Supplier B,18255,13,02/06/2023,08-16-2023,WH2,nan,ten,4,yes,,Delivered,urgent
ORD1267,Mobile,hydrabad,unknown,4.409k,4,2023-05-20,2023-11-04,WH3,nan,10,4,yes,Cash,Pending,
ORD1268,Mouse,Bangalore,Supplier A,13744,9,2023-06-09,11-17-2023,WH3,200,15,3,No,card ,,
ORD1269,Mobile,Mumbai,Supplier B,2549,19,31/07/2023,2023-02-05,WH1,300,0,2,No,Card,Cancelled,
ORD1270,Tablet,banglore,unknown,₹16085,3,2023-11-17,08-25-2023,WH2,nan,0,,,Card,delivered,late delivery
ORD1271,Monitor,Hyderabad,Supplier C,45467 INR,2,18/11/2023,2023-07-16,WH1,200,10,5,no,Cash,,check address
ORD1272,Mobile,Chennai,Supplier C,₹21845,16,03-04-2023,24/06/2023,,unknown,15,1,YES,Cash,delivered,
ORD1273,Laptop,Bengaluru,,15.736k,10,2023-10-28,03-30-2023,,unknown,,3,YES,UPI,Pending,late delivery
ORD1274,Monitor,delhi,unknown,36.389k,12,12/08/2023,24/10/2023,WH2,nan,15,5,No,Cash,Delivered,check address
ORD1275,Monitor,delhi,Supplier C,3529,18,07/06/2023,09/06/2023,WH1,100,0,3,No,UPI,Pending,
ORD1276,Laptop,chen nai,,44117 INR,2,2023-01-17,2023-03-28,,unknown,10,1,YES,,delivered,late delivery
ORD1277,Mobile,Delhi,Supplier B,48.509k,14,2023-06-23,08/10/2023,WH2,200,ten,,yes,UPI,Cancelled,late delivery
ORD1278,Laptop,Bangalore,Supplier B,27.932k,12,2023-04-18,06-14-2023,,unknown,5,4,,Card,Pending,late delivery
ORD1279,Mouse,Chennai,unknown,₹9351,8,2023-12-10,2023-05-30,WH3,100,10,3,No,card ,Delivered,urgent
ORD1280,Monitor,Bangalore,unknown,44.062k,7,08/09/2023,19/08/2023,WH3,300rs,,,No,Card,Cancelled,check address
ORD1281,Keyboard,Bengaluru,unknown,₹12000,13,11-20-2023,06/04/2023,WH2,unknown,,2,YES,UPI,Cancelled,urgent
ORD1282,Keyboard,hydrabad,unknown,43.959k,15,2023-06-15,2023-04-24,,300,0,4,yes,Card,Delivered,check address
ORD1283,Tablet,mumbai ,Supplier C,40.167k,14,2023-01-06,2023-01-10,WH2,100,10,4,YES,,Cancelled,late delivery
ORD1284,Laptop,Chennai,Supplier C,36.349k,5,05-29-2023,04/12/2023,WH2,300,5,5,No,,,check address
ORD1285,Laptop,chen nai,,₹23949,8,19/08/2023,2023-03-04,WH2,200,10,2,YES,card ,Cancelled,check address
ORD1286,Tablet,delhi,Supplier C,28.569k,18,2023-02-09,02-08-2023,WH3,300rs,,,,card ,delivered,check address
ORD1287,Tablet,chen nai,Supplier B,47694,5,2023-02-03,06-30-2023,WH2,300,10,3,No,,,late delivery
ORD1288,Tablet,hydrabad,,₹20318,9,31/10/2023,28/10/2023,WH3,unknown,0,3,No,,Pending,urgent
ORD1289,Monitor,Bengaluru,Supplier C,19695 INR,10,08-24-2023,2023-02-18,WH3,nan,,2,No,Card,Cancelled,
ORD1290,Mouse,mumbai ,unknown,₹16168,17,2023-04-22,2023-04-25,,unknown,10,4,No,,Delivered,urgent
ORD1291,Laptop,Hyderabad,Supplier C,₹38096,3,2023-11-04,23/08/2023,WH2,unknown,10,3,No,UPI,,
ORD1292,Monitor,Chennai,Supplier A,₹40591,1,2023-04-27,2023-11-14,,200,0,3,no,Card,Cancelled,urgent
ORD1293,Tablet,Bangalore,,₹21712,7,27/10/2023,2023-11-18,WH3,300rs,0,3,no,Cash,delivered,urgent
ORD1294,Laptop,Chennai,Supplier C,20500 INR,15,11-14-2023,02/03/2023,WH2,nan,10,1,YES,card ,Cancelled,check address
ORD1295,Monitor,delhi,Supplier C,4747,19,06-08-2023,09-19-2023,WH3,nan,5,2,no,card ,Cancelled,check address
ORD1296,Mouse,Bangalore,Supplier B,24208 INR,8,2023-12-20,2023-04-07,WH2,unknown,,1,No,card ,,check address
ORD1297,Monitor,Hyderabad,unknown,35227 INR,11,19/07/2023,2023-07-03,WH2,300rs,10,1,No,Card,delivered,late delivery
ORD1298,Mouse,Hyderabad,unknown,5430,2,2023-06-12,2023-06-18,WH1,100,0,5,No,,Cancelled,late delivery
ORD1299,Tablet,Delhi,Supplier B,₹19835,2,2023-10-25,2023-09-27,,300rs,,3,no,UPI,,urgent
ORD1300,Mouse,Bangalore,Supplier B,41099 INR,11,06-17-2023,07-18-2023,WH1,300rs,0,1,no,Cash,Delivered,check address
ORD1301,Laptop,banglore,Supplier A,29927 INR,17,12-14-2023,21/08/2023,WH2,300rs,,2,yes,card ,Cancelled,check address
ORD1302,Tablet,mumbai ,,44948 INR,10,2023-08-14,2023-03-14,WH1,300,10,5,No,Card,Pending,late delivery
ORD1303,Laptop,banglore,unknown,₹9963,5,24/06/2023,2023-11-17,WH3,100,ten,5,yes,UPI,Delivered,urgent
ORD1304,Keyboard,Hyderabad,Supplier B,₹22425,3,11/03/2023,2023-02-15,WH2,200,ten,,yes,,Cancelled,late delivery
ORD1305,Mobile,Bangalore,Supplier B,18495,9,05/03/2023,10-27-2023,WH2,nan,15,4,yes,Cash,Delivered,urgent
ORD1306,Mouse,Delhi,,45.271k,2,06/08/2023,04/11/2023,WH2,unknown,ten,4,No,card ,Pending,
ORD1307,Mobile,Chennai,Supplier B,13598 INR,19,12-10-2023,04/04/2023,WH1,300,15,5,no,,Delivered,check address
ORD1308,Mobile,Chennai,Supplier A,10786,17,02/02/2023,2023-10-19,,100,,2,No,Card,Cancelled,check address
ORD1309,Mouse,Chennai,,11.921k,12,03-11-2023,2023-01-31,,300rs,0,1,no,card ,Pending,check address
ORD1310,Tablet,hydrabad,Supplier A,₹43241,9,2023-08-28,2023-11-24,,unknown,0,4,No,Card,delivered,
ORD1311,Keyboard,Delhi,Supplier C,31253 INR,4,2023-12-28,2023-04-25,WH1,unknown,0,1,,,,check address
ORD1312,Laptop,hydrabad,unknown,20969 INR,18,11/10/2023,12-20-2023,WH3,300,10,2,,Cash,,urgent
ORD1313,Monitor,Bengaluru,Supplier B,24.985k,16,2023-05-31,2023-06-15,WH1,300,,1,No,card ,Cancelled,
ORD1314,Laptop,Bangalore,,48232 INR,10,2023-11-02,20/12/2023,,nan,10,5,No,card ,,
ORD1315,Monitor,banglore,Supplier A,₹12020,12,30/05/2023,02/01/2023,WH1,200,15,4,No,UPI,,urgent
ORD1316,Laptop,mumbai ,unknown,36141 INR,11,09-26-2023,2023-02-28,WH3,100,15,2,,card ,Cancelled,late delivery
ORD1317,Mouse,Hyderabad,unknown,₹30461,5,2023-11-20,2023-11-21,WH2,unknown,0,5,No,UPI,Cancelled,late delivery
ORD1318,Keyboard,mumbai ,Supplier B,15352,11,04-06-2023,06-22-2023,WH2,unknown,0,2,YES,,Delivered,check address
ORD1319,Monitor,Hyderabad,unknown,16344 INR,16,2023-12-31,29/08/2023,,100,,,YES,,,check address
ORD1320,Tablet,Bangalore,Supplier B,42301 INR,15,28/06/2023,08-06-2023,,100,15,4,YES,Cash,Delivered,urgent
ORD1321,Laptop,Bangalore,Supplier C,14125 INR,6,2023-06-12,05-01-2023,WH3,300rs,,1,No,,,late delivery
ORD1322,Laptop,chen nai,Supplier B,38.491k,13,06-05-2023,20/06/2023,WH1,300rs,15,2,yes,Cash,,urgent
ORD1323,Monitor,banglore,Supplier A,20202 INR,16,2023-03-12,2023-03-13,WH3,300,5,4,yes,Card,delivered,check address
ORD1324,Tablet,delhi,unknown,43232,3,2023-12-23,19/04/2023,WH3,unknown,,,no,UPI,,urgent
ORD1325,Tablet,Hyderabad,unknown,1709,18,12-03-2023,2023-08-12,WH2,200,5,,YES,Card,Cancelled,urgent
ORD1326,Mouse,Mumbai,unknown,₹7992,1,07-04-2023,2023-07-22,WH1,nan,10,5,,Cash,,check address
ORD1327,Mouse,delhi,Supplier B,34506,17,05-26-2023,2023-08-04,WH2,unknown,15,4,YES,card ,Pending,
ORD1328,Mouse,Chennai,,27.354k,6,03-28-2023,05-13-2023,WH2,nan,5,1,YES,UPI,delivered,urgent
ORD1329,Mouse,mumbai ,Supplier B,14.233k,9,2023-08-12,2023-02-16,WH3,200,10,4,no,Card,Delivered,check address
ORD1330,Mouse,Bangalore,Supplier A,48.46k,4,2023-08-31,11/10/2023,WH2,100,,5,YES,Card,,late delivery
ORD1331,Mouse,Mumbai,Supplier B,₹5590,7,2023-04-15,29/11/2023,,200,5,5,yes,Card,,late delivery
ORD1332,Keyboard,Hyderabad,unknown,29.706k,11,2023-11-27,2023-11-26,,nan,5,2,,,Delivered,check address
ORD1333,Tablet,Bengaluru,Supplier C,14.718k,3,02/01/2023,2023-03-04,WH2,300rs,10,5,yes,card ,delivered,late delivery
ORD1334,Mouse,Hyderabad,Supplier A,23471 INR,16,2023-12-18,08-16-2023,WH2,200,5,3,YES,Card,Delivered,check address
ORD1335,Tablet,mumbai ,Supplier C,37.486k,6,2023-03-12,06-30-2023,WH1,300,10,5,No,Card,,late delivery
ORD1336,Tablet,Hyderabad,Supplier A,14105,7,2023-03-27,2023-09-24,,300rs,ten,1,,Card,Delivered,late delivery
ORD1337,Mobile,Hyderabad,Supplier A,41.969k,12,2023-06-30,09-12-2023,WH1,300,15,5,,card ,Delivered,
ORD1338,Keyboard,Delhi,unknown,6.081k,7,23/06/2023,2023-02-06,WH2,300,15,2,no,Card,,late delivery
ORD1339,Mouse,banglore,Supplier B,49.822k,19,2023-10-24,2023-12-04,,200,15,5,no,UPI,delivered,urgent
ORD1340,Laptop,delhi,unknown,43697 INR,16,2023-08-12,10-01-2023,WH3,300,5,4,,,Cancelled,urgent
ORD1341,Monitor,Bengaluru,unknown,₹27718,18,2023-01-07,12-17-2023,WH3,unknown,5,,,,delivered,
ORD1342,Laptop,Bangalore,unknown,21.384k,10,18/01/2023,2023-06-22,WH2,100,0,,yes,Card,Cancelled,check address
ORD1343,Keyboard,Hyderabad,Supplier C,5545 INR,1,19/10/2023,2023-08-10,WH1,200,0,4,YES,card ,,late delivery
ORD1344,Monitor,Bengaluru,Supplier A,6.339k,8,20/02/2023,2023-09-16,WH3,nan,10,4,,card ,,
ORD1345,Keyboard,chen nai,,16.353k,3,12-01-2023,2023-12-27,WH3,100,5,3,No,Cash,Cancelled,
ORD1346,Tablet,Hyderabad,Supplier B,₹27376,16,2023-05-04,26/05/2023,,300rs,10,2,YES,Cash,,urgent
ORD1347,Monitor,hydrabad,unknown,29028 INR,3,08-06-2023,08-06-2023,WH1,200,,4,,UPI,,urgent
ORD1348,Tablet,hydrabad,Supplier A,₹20100,2,2023-05-02,2023-06-05,WH1,nan,5,4,no,UPI,Cancelled,late delivery
ORD1349,Laptop,Delhi,Supplier B,5302 INR,12,2023-11-19,09-21-2023,WH3,nan,ten,,no,card ,Delivered,check address
ORD1350,Laptop,hydrabad,,2.809k,8,12-02-2023,12-08-2023,WH2,200,,4,no,UPI,delivered,urgent
ORD1351,Monitor,Delhi,,29.917k,19,2023-04-21,11-14-2023,WH3,100,5,,No,Cash,delivered,
ORD1352,Monitor,Mumbai,unknown,6830,18,11/08/2023,2023-07-04,WH1,unknown,15,,yes,card ,Pending,
ORD1353,Mouse,Chennai,,19381 INR,15,2023-02-12,04/01/2023,,nan,10,2,YES,Cash,,late delivery
ORD1354,Keyboard,mumbai ,,₹49924,17,2023-07-25,11-17-2023,WH1,200,ten,,yes,Card,Delivered,late delivery
ORD1355,Mouse,delhi,Supplier B,₹49637,18,2023-12-09,2023-06-26,,200,0,4,yes,Card,Delivered,late delivery
ORD1356,Keyboard,chen nai,Supplier B,3130 INR,18,09-08-2023,03/05/2023,,unknown,15,3,yes,UPI,,check address
ORD1357,Mouse,mumbai ,unknown,5412 INR,9,2023-10-19,12/11/2023,,300,ten,4,no,Cash,delivered,
ORD1358,Tablet,hydrabad,Supplier A,11884 INR,5,2023-05-30,2023-02-26,WH1,200,0,1,YES,card ,Pending,late delivery
ORD1359,Monitor,mumbai ,unknown,₹36564,11,10/09/2023,19/07/2023,WH1,nan,5,3,no,card ,Pending,
ORD1360,Laptop,Mumbai,Supplier C,25132 INR,4,2023-10-12,12-05-2023,WH2,300,,1,yes,UPI,Pending,
ORD1361,Keyboard,Delhi,,47775,10,2023-04-25,2023-12-19,WH3,nan,,4,,Cash,Cancelled,late delivery
ORD1362,Keyboard,banglore,Supplier A,48.733k,4,27/07/2023,23/09/2023,WH1,100,ten,4,No,UPI,Cancelled,check address
ORD1363,Laptop,Bengaluru,Supplier B,₹23707,3,12-30-2023,2023-05-14,,100,15,2,No,card ,,late delivery
ORD1364,Mouse,Bangalore,Supplier C,31478 INR,16,11-06-2023,2023-12-08,WH1,nan,0,,yes,Card,Pending,check address
ORD1365,Keyboard,banglore,Supplier C,₹7745,11,10/02/2023,10-11-2023,WH1,300rs,ten,1,no,Cash,Delivered,late delivery
ORD1366,Tablet,banglore,,46655,9,02/10/2023,04-15-2023,WH3,300rs,10,1,YES,UPI,Cancelled,late delivery
ORD1367,Monitor,Chennai,Supplier B,₹38970,1,03-10-2023,2023-04-16,WH1,300rs,10,5,no,Card,Cancelled,urgent
ORD1368,Laptop,Chennai,Supplier A,₹35323,10,2023-03-25,2023-01-03,,nan,10,5,YES,,,late delivery
ORD1369,Monitor,banglore,Supplier B,12.882k,12,19/11/2023,2023-12-31,WH3,200,0,5,,Cash,Cancelled,urgent
ORD1370,Keyboard,Delhi,,12764 INR,2,2023-09-12,2023-09-09,WH2,300,,5,YES,card ,,
ORD1371,Keyboard,mumbai ,Supplier C,25565,15,30/06/2023,2023-11-13,,200,,1,YES,card ,Delivered,
ORD1372,Laptop,Bengaluru,,5.443k,16,2023-05-28,18/10/2023,,unknown,15,2,,,,urgent
ORD1373,Tablet,mumbai ,unknown,14583,2,2023-11-29,06-22-2023,WH1,nan,0,5,No,Cash,Pending,
ORD1374,Mobile,mumbai ,Supplier C,42290,13,2023-03-11,08-25-2023,WH2,unknown,5,1,YES,UPI,Cancelled,urgent
ORD1375,Laptop,mumbai ,,11136 INR,18,2023-09-04,03-02-2023,WH3,unknown,5,2,,Cash,delivered,late delivery
ORD1376,Mobile,Bengaluru,Supplier A,22223,19,03-30-2023,01-06-2023,WH2,200,10,2,YES,Cash,,urgent
ORD1377,Mouse,Bengaluru,Supplier A,21342,11,10-27-2023,2023-02-28,WH1,unknown,ten,5,no,,Delivered,late delivery
ORD1378,Mobile,Mumbai,Supplier A,10876,14,2023-04-25,2023-05-21,WH2,100,ten,1,,card ,Pending,check address
ORD1379,Tablet,delhi,unknown,1.746k,3,30/11/2023,2023-01-26,,300,ten,3,yes,Card,,late delivery
ORD1380,Mouse,banglore,Supplier B,₹35952,9,19/02/2023,2023-09-05,,nan,,1,YES,card ,Pending,urgent
ORD1381,Mobile,Hyderabad,Supplier A,25330,5,01-19-2023,2023-05-31,WH2,300,,2,YES,Cash,Delivered,check address
ORD1382,Mouse,Mumbai,unknown,15052 INR,14,09/01/2023,2023-06-24,WH2,300rs,0,4,no,card ,Pending,check address
ORD1383,Mobile,Mumbai,Supplier A,43.344k,7,2023-09-13,2023-06-24,,300rs,0,5,no,,Delivered,late delivery
ORD1384,Tablet,Bangalore,unknown,₹33576,12,09-12-2023,12-18-2023,WH2,100,15,2,yes,Card,Cancelled,check address
ORD1385,Mobile,Hyderabad,Supplier A,29606 INR,18,09-07-2023,11-01-2023,,nan,0,3,,Card,Pending,late delivery
ORD1386,Mobile,Chennai,Supplier B,₹32001,11,09-22-2023,2023-05-05,WH2,300rs,15,3,yes,UPI,delivered,check address
ORD1387,Mobile,Bangalore,,10210,9,07-04-2023,12-03-2023,WH3,300,10,3,yes,card ,delivered,check address
ORD1388,Laptop,Chennai,Supplier A,16079,11,2023-10-17,2023-07-01,WH3,300,10,3,No,card ,delivered,urgent
ORD1389,Laptop,delhi,,28154 INR,18,2023-04-25,2023-07-13,WH1,100,,,yes,,,
ORD1390,Laptop,chen nai,Supplier A,29687 INR,2,08-27-2023,11/03/2023,,unknown,,1,YES,card ,Cancelled,urgent
ORD1391,Tablet,Chennai,Supplier B,₹8148,13,2023-06-27,2023-10-05,WH3,300rs,,2,yes,,Cancelled,check address
ORD1392,Mouse,mumbai ,,13855 INR,15,2023-07-30,12-11-2023,,200,5,3,no,UPI,Delivered,
ORD1393,Keyboard,Chennai,unknown,29516 INR,8,2023-01-07,11/06/2023,WH3,300rs,15,2,no,Cash,Delivered,late delivery
ORD1394,Mobile,hydrabad,Supplier A,16473 INR,5,08/09/2023,11-10-2023,WH1,100,ten,2,YES,card ,,check address
ORD1395,Mobile,Hyderabad,Supplier A,₹31285,5,2023-02-07,2023-12-29,,300rs,ten,4,No,Cash,Pending,urgent
ORD1396,Tablet,Bengaluru,unknown,23.557k,7,04-19-2023,11-10-2023,WH3,nan,10,1,yes,UPI,,urgent
ORD1397,Mobile,Hyderabad,Supplier B,₹43502,12,2023-04-09,2023-10-28,,100,15,4,,card ,delivered,check address
ORD1398,Laptop,delhi,Supplier C,15219,12,2023-10-31,19/06/2023,WH1,200,5,5,no,card ,Cancelled,check address
ORD1399,Keyboard,Mumbai,Supplier A,₹45006,9,2023-11-28,2023-04-19,WH1,300,5,5,YES,Cash,Delivered,urgent
ORD1400,Monitor,mumbai ,unknown,48125 INR,4,22/01/2023,2023-11-28,WH3,300rs,10,,,UPI,Delivered,
ORD1401,Mobile,chen nai,Supplier C,40.965k,8,2023-12-29,22/03/2023,WH2,unknown,10,5,yes,UPI,Cancelled,check address
ORD1402,Laptop,delhi,Supplier A,35470,19,10/02/2023,2023-10-23,WH1,300,,4,yes,Cash,delivered,urgent
ORD1403,Monitor,Mumbai,,39297 INR,1,14/12/2023,2023-01-01,WH2,100,5,2,yes,Cash,delivered,check address
ORD1404,Keyboard,Delhi,unknown,40984,11,01-07-2023,2023-01-28,WH1,300,,,,card ,delivered,late delivery
ORD1405,Monitor,Hyderabad,,46380 INR,13,2023-09-17,03/01/2023,WH3,unknown,10,5,yes,UPI,Cancelled,
ORD1406,Laptop,hydrabad,Supplier B,₹41423,18,2023-06-09,02/09/2023,WH2,unknown,ten,,No,Card,,
ORD1407,Mouse,delhi,Supplier C,39185,10,06-29-2023,08-30-2023,,unknown,5,5,,UPI,delivered,late delivery
ORD1408,Mouse,Hyderabad,unknown,₹49901,13,2023-03-07,2023-06-12,WH1,unknown,5,4,no,card ,,
ORD1409,Monitor,chen nai,Supplier A,₹7324,12,13/03/2023,04/01/2023,WH3,nan,0,2,No,Cash,Pending,check address
ORD1410,Tablet,Mumbai,Supplier A,21257,13,08/05/2023,08-20-2023,,unknown,5,5,YES,card ,Delivered,late delivery
ORD1411,Monitor,Hyderabad,Supplier C,9.313k,2,2023-08-02,2023-12-20,WH2,100,,1,yes,Card,,urgent
ORD1412,Mobile,Bengaluru,,48227,3,2023-11-04,2023-02-18,WH3,100,0,5,YES,UPI,Pending,late delivery
ORD1413,Mobile,Chennai,,27052,17,04-05-2023,11-25-2023,,300rs,5,4,no,Card,Cancelled,check address
ORD1414,Mouse,Bangalore,unknown,₹25603,19,05-17-2023,2023-08-02,WH3,100,0,4,YES,UPI,Pending,late delivery
ORD1415,Tablet,chen nai,unknown,22.762k,12,2023-07-14,05-01-2023,WH2,nan,5,1,no,card ,Pending,late delivery
ORD1416,Laptop,Bangalore,,19.508k,16,28/08/2023,2023-02-25,,300rs,15,2,YES,Card,Delivered,check address
ORD1417,Mobile,banglore,unknown,₹17815,10,2023-10-06,06-16-2023,WH1,nan,ten,1,no,card ,Pending,check address
ORD1418,Mouse,Chennai,,5974,15,06-17-2023,05-12-2023,WH1,200,,,,card ,Pending,
ORD1419,Keyboard,chen nai,Supplier C,21.161k,8,01-27-2023,31/01/2023,WH3,300rs,,5,,card ,Delivered,
ORD1420,Mouse,delhi,unknown,30.73k,19,19/11/2023,11-18-2023,WH1,100,0,4,YES,Card,Cancelled,check address
ORD1421,Mobile,Bengaluru,,13723,5,11-21-2023,2023-11-05,WH2,100,15,2,No,UPI,delivered,late delivery
ORD1422,Mobile,delhi,unknown,16.473k,12,2023-03-01,2023-09-17,WH2,100,0,5,No,card ,,check address
ORD1423,Mouse,Delhi,Supplier A,2085 INR,10,2023-07-23,01-19-2023,,200,0,1,,card ,,check address
ORD1424,Laptop,banglore,Supplier A,₹23579,14,2023-02-11,24/04/2023,,nan,10,,yes,Cash,Pending,late delivery
ORD1425,Monitor,Bengaluru,Supplier B,23643 INR,12,09-07-2023,2023-05-10,,100,0,5,yes,Cash,delivered,urgent
ORD1426,Mobile,hydrabad,,₹27670,13,2023-08-23,2023-07-18,WH3,unknown,5,1,No,Card,delivered,check address
ORD1427,Mouse,Hyderabad,Supplier B,₹19869,17,27/01/2023,01-11-2023,WH3,300,10,3,YES,,Pending,
ORD1428,Mouse,Hyderabad,,₹16771,1,2023-06-06,2023-05-25,WH2,unknown,10,3,No,card ,,
ORD1429,Tablet,mumbai ,unknown,42060,10,2023-03-27,2023-01-25,WH2,100,0,4,,Card,,late delivery
