order_id,product,city,supplier,price_cleaned,quantity,order_date_clean,delivery_date_clean,warehouse,transport_cost,discount,customer_rating,returned,payment_method,delivery_status,notes
ORD1184,Laptop,Delhi,Supplier B,30716.0,13,2023-04-21,2023-01-18,WH2,300.0,5.0,4.0,No,Card,Delivered,No Notes
ORD1185,Monitor,Hyderabad,Supplier B,32226.0,8,2023-07-12,2023-09-21,Unknown,200.0,0.0,5.0,Yes,Unknown,Delivered,No Notes
ORD1186,Keyboard,Hyderabad,Supplier B,3207.0,11,2023-05-30,2023-05-25,Unknown,300.0,0.0,5.0,No,Upi,Pending,late delivery
ORD1187,Laptop,Bangalore,Unknown,14031.0,9,2023-08-15,2023-10-14,Unknown,300.0,10.0,5.0,Yes,Card,Cancelled,check address
ORD1188,Tablet,Delhi,Supplier B,29008.0,18,2023-04-30,2023-05-27,WH2,200.0,15.0,2.0,No,Upi,Cancelled,urgent
ORD1189,Mouse,Mumbai,Unknown,30484.0,3,2023-12-05,2023-06-25,Unknown,200.0,5.0,4.0,Yes,Upi,Unknown,No Notes
ORD1190,Tablet,Bangalore,Unknown,47635.0,18,2023-09-13,2023-06-09,Unknown,300.0,5.0,,Yes,Unknown,Pending,urgent
ORD1191,Laptop,Bangalore,Supplier B,4368.0,19,2023-06-12,2023-01-09,Unknown,300.0,0.0,5.0,No,Unknown,Cancelled,check address
ORD1192,Mouse,Delhi,Supplier A,22855.0,9,2023-07-15,2023-10-17,WH3,200.0,5.0,3.0,Yes,Cash,Delivered,check address
ORD1193,Keyboard,Chennai,Unknown,3227.0,18,2023-05-22,2023-05-08,WH3,200.0,15.0,2.0,No,Card,Pending,late delivery
ORD1194,Laptop,Bangalore,Unknown,49522.0,16,2023-10-08,2023-12-16,Unknown,300.0,0.0,4.0,No,Upi,Delivered,check address
ORD1195,Tablet,Delhi,Supplier C,31322.0,14,2023-02-23,2023-04-12,Unknown,300.0,0.0,1.0,No,Card,Delivered,check address
ORD1196,Mobile,Chennai,Supplier B,44220.0,19,2023-09-16,2023-05-31,WH2,300.0,15.0,4.0,No,Card,Delivered,No Notes
ORD1197,Monitor,Bangalore,Supplier A,13817.0,15,2023-12-20,2023-10-23,WH1,100.0,5.0,2.0,No,Unknown,Pending,late delivery
ORD1198,Tablet,Delhi,Unknown,47474.0,4,2023-04-06,2023-02-03,Unknown,300.0,0.0,3.0,No,Card,Pending,late delivery
ORD1199,Mouse,Mumbai,Unknown,48130.0,12,2023-02-26,2023-01-11,WH2,200.0,15.0,2.0,No,Cash,Unknown,check address
ORD1200,Laptop,Mumbai,Unknown,14226.0,7,2023-05-04,2023-09-30,WH2,200.0,0.0,5.0,Yes,Card,Pending,check address
ORD1201,Monitor,Hyderabad,Unknown,44877.0,11,2023-06-10,2023-01-04,WH1,300.0,0.0,,No,Upi,Delivered,No Notes
ORD1202,Laptop,Delhi,Unknown,45480.0,7,2023-03-02,2023-03-06,WH2,300.0,0.0,,No,Card,Pending,urgent
ORD1203,Mouse,Chennai,Supplier C,32157.0,3,2023-11-16,2023-08-24,WH1,300.0,5.0,2.0,Yes,Card,Unknown,urgent
ORD1204,Laptop,Mumbai,Unknown,21764.0,4,2023-08-01,2023-09-12,Unknown,200.0,10.0,1.0,No,Upi,Pending,No Notes
ORD1205,Mobile,Chennai,Supplier B,19204.0,2,2023-03-29,2023-08-03,WH3,300.0,10.0,1.0,Yes,Card,Delivered,late delivery
ORD1206,Monitor,Hyderabad,Supplier B,1188.0,15,2023-06-08,2023-01-03,WH1,100.0,10.0,5.0,Yes,Card,Pending,check address
ORD1207,Monitor,Hyderabad,Supplier A,31397.0,12,2023-10-19,2023-07-12,Unknown,200.0,15.0,5.0,No,Unknown,Unknown,late delivery
ORD1208,Mouse,Chennai,Supplier A,10414.0,17,2023-05-05,2023-12-13,Unknown,300.0,10.0,1.0,No,Cash,Delivered,check address
ORD1209,Mobile,Mumbai,Unknown,38989.0,18,2023-09-23,2023-05-30,WH3,300.0,10.0,,Yes,Cash,Unknown,No Notes
ORD1210,Tablet,Bangalore,Unknown,42438.0,8,2023-07-22,2023-12-31,WH2,300.0,10.0,3.0,Yes,Card,Cancelled,urgent
ORD1211,Laptop,Bangalore,Supplier C,7746.0,8,2023-10-26,2023-04-02,WH1,300.0,5.0,,No,Unknown,Delivered,check address
ORD1212,Keyboard,Chennai,Unknown,15331.0,5,2023-03-06,2023-01-23,WH1,300.0,10.0,,No,Unknown,Unknown,urgent
ORD1213,Laptop,Bangalore,Unknown,12254.0,9,2023-08-13,2023-02-24,WH2,300.0,0.0,2.0,Yes,Card,Cancelled,late delivery
ORD1214,Laptop,Delhi,Unknown,11217.0,5,2023-09-30,2023-06-24,WH3,300.0,10.0,1.0,Yes,Cash,Pending,urgent
ORD1215,Tablet,Mumbai,Unknown,16583.0,10,2023-12-29,2023-11-12,WH1,200.0,0.0,5.0,Yes,Cash,Delivered,late delivery
ORD1216,Laptop,Mumbai,Unknown,38380.0,1,2023-03-26,2023-01-10,WH1,200.0,0.0,5.0,Yes,Cash,Unknown,No Notes
ORD1217,Mobile,Mumbai,Supplier C,35318.0,4,2023-05-31,2023-01-04,WH2,200.0,10.0,3.0,No,Upi,Delivered,late delivery
ORD1218,Mobile,Delhi,Supplier C,16800.0,16,2023-06-21,2023-03-13,Unknown,200.0,5.0,4.0,Yes,Cash,Cancelled,check address
ORD1219,Monitor,Mumbai,Supplier B,31212.0,18,2023-05-27,2023-08-21,WH3,200.0,5.0,5.0,Yes,Upi,Unknown,No Notes
ORD1220,Mouse,Hyderabad,Supplier C,48333.0,12,2023-03-30,2023-10-15,Unknown,300.0,10.0,3.0,Yes,Card,Pending,late delivery
ORD1221,Keyboard,Mumbai,Supplier B,28492.0,15,2023-01-14,2023-12-02,Unknown,300.0,5.0,1.0,No,Upi,Pending,late delivery
ORD1222,Laptop,Chennai,Unknown,33592.0,18,2023-01-26,2023-01-10,WH2,300.0,10.0,4.0,No,Upi,Pending,check address
ORD1223,Laptop,Delhi,Supplier C,6233.0,5,2023-01-06,2023-11-13,WH1,100.0,10.0,1.0,No,Unknown,Delivered,urgent
ORD1224,Tablet,Hyderabad,Supplier C,23019.0,14,2023-06-11,2023-09-17,WH2,300.0,5.0,3.0,Yes,Card,Pending,late delivery
ORD1225,Mouse,Hyderabad,Supplier C,12447.0,7,2023-06-09,2023-03-28,Unknown,300.0,0.0,1.0,No,Unknown,Delivered,No Notes
ORD1226,Mobile,Hyderabad,Supplier B,15036.0,11,2023-02-14,2023-06-24,WH2,100.0,0.0,2.0,No,Cash,Unknown,check address
ORD1227,Keyboard,Hyderabad,Supplier B,11998.0,15,2023-01-02,2023-01-25,WH3,300.0,5.0,3.0,No,Unknown,Unknown,No Notes
ORD1228,Monitor,Bangalore,Supplier A,33801.0,11,2023-12-22,2023-02-16,Unknown,300.0,0.0,4.0,No,Card,Cancelled,No Notes
ORD1229,Mobile,Hyderabad,Supplier B,25871.0,7,2023-11-03,2023-06-11,Unknown,200.0,10.0,5.0,No,Upi,Cancelled,late delivery
ORD1230,Mouse,Delhi,Supplier B,28076.0,4,2023-01-05,2023-03-16,WH3,200.0,0.0,1.0,No,Upi,Delivered,No Notes
ORD1231,Monitor,Bangalore,Unknown,45739.0,1,2023-01-10,2023-01-27,WH2,300.0,10.0,3.0,No,Card,Unknown,check address
ORD1232,Tablet,Mumbai,Supplier C,29152.0,2,2023-11-28,2023-04-12,WH2,300.0,15.0,1.0,Yes,Card,Delivered,urgent
ORD1233,Tablet,Hyderabad,Supplier B,2429.0,4,2023-11-02,2023-02-14,WH2,200.0,10.0,,No,Card,Cancelled,late delivery
ORD1234,Laptop,Delhi,Supplier C,11381.0,5,2023-11-27,2023-09-09,WH1,200.0,10.0,3.0,No,Card,Delivered,late delivery
ORD1235,Mouse,Hyderabad,Supplier C,2987.0,2,2023-08-15,2023-05-13,Unknown,300.0,15.0,,No,Unknown,Cancelled,late delivery
ORD1236,Keyboard,Chennai,Unknown,30319.0,2,2023-10-01,2023-07-03,WH3,300.0,5.0,3.0,Yes,Card,Delivered,check address
ORD1237,Monitor,Hyderabad,Supplier C,23655.0,18,2023-09-10,2023-12-26,Unknown,200.0,5.0,,Yes,Unknown,Cancelled,urgent
ORD1238,Mobile,Chennai,Supplier B,20266.0,14,2023-10-26,2023-11-18,WH1,300.0,0.0,4.0,No,Card,Unknown,late delivery
ORD1239,Mouse,Hyderabad,Supplier C,49028.0,3,2023-10-02,2023-02-12,Unknown,300.0,0.0,1.0,Yes,Unknown,Unknown,No Notes
ORD1240,Mouse,Bangalore,Supplier A,44737.0,18,2023-02-18,2023-07-02,WH3,300.0,10.0,1.0,No,Unknown,Delivered,late delivery
ORD1241,Tablet,Bangalore,Supplier A,12889.0,10,2023-06-26,2023-04-03,WH3,100.0,0.0,3.0,No,Card,Delivered,urgent
ORD1242,Laptop,Mumbai,Unknown,49477.0,6,2023-04-13,2023-10-20,Unknown,100.0,10.0,2.0,No,Cash,Cancelled,No Notes
ORD1243,Laptop,Chennai,Supplier B,2547.0,2,2023-07-27,2023-12-15,WH1,200.0,15.0,5.0,Yes,Card,Unknown,late delivery
ORD1244,Monitor,Hyderabad,Unknown,45275.0,11,2023-03-11,2023-11-18,Unknown,200.0,0.0,5.0,No,Upi,Cancelled,check address
ORD1245,Tablet,Chennai,Supplier A,34281.0,18,2023-01-30,2023-12-22,WH1,300.0,5.0,2.0,No,Card,Cancelled,No Notes
ORD1246,Mouse,Bangalore,Supplier B,46056.0,14,2023-12-08,2023-07-24,WH2,300.0,0.0,4.0,No,Unknown,Delivered,urgent
ORD1247,Keyboard,Mumbai,Supplier C,14550.0,13,2023-03-09,2023-10-30,WH3,100.0,10.0,,No,Upi,Cancelled,urgent
ORD1248,Tablet,Bangalore,Supplier B,6174.0,7,2023-10-27,2023-12-21,Unknown,300.0,15.0,2.0,No,Card,Cancelled,No Notes
ORD1249,Monitor,Hyderabad,Unknown,37334.0,10,2023-07-27,2023-05-23,WH3,200.0,10.0,,No,Upi,Delivered,late delivery
ORD1250,Monitor,Bangalore,Supplier B,21187.0,19,2023-11-23,2023-09-03,WH3,300.0,15.0,2.0,Yes,Upi,Delivered,urgent
ORD1251,Tablet,Mumbai,Supplier C,4938.0,13,2023-06-26,2023-01-15,Unknown,200.0,10.0,4.0,Yes,Card,Pending,late delivery
ORD1252,Monitor,Delhi,Unknown,2471.0,2,2023-12-28,2023-12-30,WH2,300.0,5.0,3.0,No,Unknown,Cancelled,check address
ORD1253,Tablet,Hyderabad,Unknown,17721.0,12,2023-11-29,2023-10-06,WH3,300.0,15.0,,No,Unknown,Pending,urgent
ORD1254,Mobile,Hyderabad,Supplier B,8051.0,8,2023-04-21,2023-05-16,WH3,300.0,0.0,1.0,No,Cash,Delivered,No Notes
ORD1255,Tablet,Mumbai,Unknown,8444.0,18,2023-11-17,2023-03-21,WH1,200.0,0.0,,Yes,Unknown,Unknown,No Notes
ORD1256,Tablet,Bangalore,Supplier B,28657.0,2,2023-03-27,2023-03-16,WH1,300.0,0.0,,Yes,Cash,Pending,urgent
ORD1257,Monitor,Bangalore,Supplier A,37180.0,16,2023-03-31,2023-04-01,WH2,200.0,0.0,5.0,Yes,Card,Delivered,No Notes
ORD1258,Monitor,Chennai,Supplier A,30799.0,8,2023-06-19,2023-05-08,Unknown,100.0,10.0,,Yes,Card,Delivered,No Notes
ORD1259,Laptop,Bangalore,Supplier C,3392.0,16,2023-10-08,2023-07-08,WH3,300.0,5.0,5.0,No,Cash,Pending,No Notes
ORD1260,Laptop,Chennai,Supplier A,16729.0,8,2023-11-05,2023-05-08,WH2,300.0,0.0,5.0,No,Card,Delivered,No Notes
ORD1261,Mobile,Bangalore,Unknown,34744.0,13,2023-06-06,2023-02-12,Unknown,200.0,0.0,2.0,No,Upi,Unknown,No Notes
ORD1262,Laptop,Delhi,Unknown,44205.0,6,2023-05-05,2023-11-04,WH1,200.0,0.0,3.0,Yes,Card,Cancelled,check address
ORD1263,Tablet,Delhi,Supplier B,30709.0,1,2023-01-06,2023-09-30,WH3,100.0,0.0,3.0,No,Card,Unknown,No Notes
ORD1264,Monitor,Delhi,Unknown,37836.0,2,2023-07-11,2023-07-20,WH3,100.0,10.0,,No,Card,Delivered,No Notes
ORD1265,Laptop,Bangalore,Unknown,10895.0,7,2023-09-19,2023-07-03,Unknown,100.0,0.0,2.0,No,Upi,Cancelled,check address
ORD1266,Laptop,Bangalore,Supplier B,18255.0,13,2023-02-06,2023-08-16,WH2,300.0,10.0,4.0,Yes,Unknown,Delivered,urgent
ORD1267,Mobile,Hyderabad,Unknown,4409.0,4,2023-05-20,2023-11-04,WH3,300.0,10.0,4.0,Yes,Cash,Pending,No Notes
ORD1268,Mouse,Bangalore,Supplier A,13744.0,9,2023-06-09,2023-11-17,WH3,200.0,15.0,3.0,No,Card,Unknown,No Notes
ORD1269,Mobile,Mumbai,Supplier B,2549.0,19,2023-07-31,2023-02-05,WH1,300.0,0.0,2.0,No,Card,Cancelled,No Notes
ORD1270,Tablet,Bangalore,Unknown,16085.0,3,2023-11-17,2023-08-25,WH2,300.0,0.0,,No,Card,Delivered,late delivery
ORD1271,Monitor,Hyderabad,Supplier C,45467.0,2,2023-11-18,2023-07-16,WH1,200.0,10.0,5.0,No,Cash,Unknown,check address
ORD1272,Mobile,Chennai,Supplier C,21845.0,16,2023-03-04,2023-06-24,Unknown,300.0,15.0,1.0,Yes,Cash,Delivered,No Notes
ORD1273,Laptop,Bangalore,Unknown,15736.0,10,2023-10-28,2023-03-30,Unknown,300.0,0.0,3.0,Yes,Upi,Pending,late delivery
ORD1274,Monitor,Delhi,Unknown,36389.0,12,2023-12-08,2023-10-24,WH2,300.0,15.0,5.0,No,Cash,Delivered,check address
ORD1275,Monitor,Delhi,Supplier C,3529.0,18,2023-07-06,2023-09-06,WH1,100.0,0.0,3.0,No,Upi,Pending,No Notes
ORD1276,Laptop,Chennai,Unknown,44117.0,2,2023-01-17,2023-03-28,Unknown,300.0,10.0,1.0,Yes,Unknown,Delivered,late delivery
ORD1277,Mobile,Delhi,Supplier B,48509.0,14,2023-06-23,2023-08-10,WH2,200.0,10.0,,Yes,Upi,Cancelled,late delivery
ORD1278,Laptop,Bangalore,Supplier B,27932.0,12,2023-04-18,2023-06-14,Unknown,300.0,5.0,4.0,No,Card,Pending,late delivery
ORD1279,Mouse,Chennai,Unknown,9351.0,8,2023-12-10,2023-05-30,WH3,100.0,10.0,3.0,No,Card,Delivered,urgent
ORD1280,Monitor,Bangalore,Unknown,44062.0,7,2023-08-09,2023-08-19,WH3,300.0,0.0,,No,Card,Cancelled,check address
ORD1281,Keyboard,Bangalore,Unknown,12000.0,13,2023-11-20,2023-06-04,WH2,300.0,0.0,2.0,Yes,Upi,Cancelled,urgent
ORD1282,Keyboard,Hyderabad,Unknown,43959.0,15,2023-06-15,2023-04-24,Unknown,300.0,0.0,4.0,Yes,Card,Delivered,check address
ORD1283,Tablet,Mumbai,Supplier C,40167.0,14,2023-01-06,2023-01-10,WH2,100.0,10.0,4.0,Yes,Unknown,Cancelled,late delivery
ORD1284,Laptop,Chennai,Supplier C,36349.0,5,2023-05-29,2023-04-12,WH2,300.0,5.0,5.0,No,Unknown,Unknown,check address
ORD1285,Laptop,Chennai,Unknown,23949.0,8,2023-08-19,2023-03-04,WH2,200.0,10.0,2.0,Yes,Card,Cancelled,check address
ORD1286,Tablet,Delhi,Supplier C,28569.0,18,2023-02-09,2023-02-08,WH3,300.0,0.0,,No,Card,Delivered,check address
ORD1287,Tablet,Chennai,Supplier B,47694.0,5,2023-02-03,2023-06-30,WH2,300.0,10.0,3.0,No,Unknown,Unknown,late delivery
ORD1288,Tablet,Hyderabad,Unknown,20318.0,9,2023-10-31,2023-10-28,WH3,300.0,0.0,3.0,No,Unknown,Pending,urgent
ORD1289,Monitor,Bangalore,Supplier C,19695.0,10,2023-08-24,2023-02-18,WH3,300.0,0.0,2.0,No,Card,Cancelled,No Notes
ORD1290,Mouse,Mumbai,Unknown,16168.0,17,2023-04-22,2023-04-25,Unknown,200.0,10.0,4.0,No,Unknown,Delivered,urgent
ORD1291,Laptop,Hyderabad,Supplier C,38096.0,3,2023-11-04,2023-08-23,WH2,300.0,10.0,3.0,No,Upi,Unknown,No Notes
ORD1292,Monitor,Chennai,Supplier A,40591.0,1,2023-04-27,2023-11-14,Unknown,200.0,0.0,3.0,No,Card,Cancelled,urgent
ORD1293,Tablet,Bangalore,Unknown,21712.0,7,2023-10-27,2023-11-18,WH3,300.0,0.0,3.0,No,Cash,Delivered,urgent
ORD1294,Laptop,Chennai,Supplier C,20500.0,15,2023-11-14,2023-02-03,WH2,300.0,10.0,1.0,Yes,Card,Cancelled,check address
ORD1295,Monitor,Delhi,Supplier C,4747.0,19,2023-06-08,2023-09-19,WH3,300.0,5.0,2.0,No,Card,Cancelled,check address
ORD1296,Mouse,Bangalore,Supplier B,24208.0,8,2023-12-20,2023-04-07,WH2,300.0,0.0,1.0,No,Card,Unknown,check address
ORD1297,Monitor,Hyderabad,Unknown,35227.0,11,2023-07-19,2023-07-03,WH2,300.0,10.0,1.0,No,Card,Delivered,late delivery
ORD1298,Mouse,Hyderabad,Unknown,5430.0,2,2023-06-12,2023-06-18,WH1,100.0,0.0,5.0,No,Unknown,Cancelled,late delivery
ORD1299,Tablet,Delhi,Supplier B,19835.0,2,2023-10-25,2023-09-27,Unknown,300.0,0.0,3.0,No,Upi,Unknown,urgent
ORD1300,Mouse,Bangalore,Supplier B,41099.0,11,2023-06-17,2023-07-18,WH1,300.0,0.0,1.0,No,Cash,Delivered,check address
ORD1301,Laptop,Bangalore,Supplier A,29927.0,17,2023-12-14,2023-08-21,WH2,300.0,0.0,2.0,Yes,Card,Cancelled,check address
ORD1302,Tablet,Mumbai,Unknown,44948.0,10,2023-08-14,2023-03-14,WH1,300.0,10.0,5.0,No,Card,Pending,late delivery
ORD1303,Laptop,Bangalore,Unknown,9963.0,5,2023-06-24,2023-11-17,WH3,100.0,10.0,5.0,Yes,Upi,Delivered,urgent
ORD1304,Keyboard,Hyderabad,Supplier B,22425.0,3,2023-11-03,2023-02-15,WH2,200.0,10.0,,Yes,Unknown,Cancelled,late delivery
ORD1305,Mobile,Bangalore,Supplier B,18495.0,9,2023-05-03,2023-10-27,WH2,300.0,15.0,4.0,Yes,Cash,Delivered,urgent
ORD1306,Mouse,Delhi,Unknown,45271.0,2,2023-06-08,2023-04-11,WH2,300.0,10.0,4.0,No,Card,Pending,No Notes
ORD1307,Mobile,Chennai,Supplier B,13598.0,19,2023-12-10,2023-04-04,WH1,300.0,15.0,5.0,No,Unknown,Delivered,check address
ORD1308,Mobile,Chennai,Supplier A,10786.0,17,2023-02-02,2023-10-19,Unknown,100.0,0.0,2.0,No,Card,Cancelled,check address
ORD1309,Mouse,Chennai,Unknown,11921.0,12,2023-03-11,2023-01-31,Unknown,300.0,0.0,1.0,No,Card,Pending,check address
ORD1310,Tablet,Hyderabad,Supplier A,43241.0,9,2023-08-28,2023-11-24,Unknown,300.0,0.0,4.0,No,Card,Delivered,No Notes
ORD1311,Keyboard,Delhi,Supplier C,31253.0,4,2023-12-28,2023-04-25,WH1,300.0,0.0,1.0,No,Unknown,Unknown,check address
ORD1312,Laptop,Hyderabad,Unknown,20969.0,18,2023-11-10,2023-12-20,WH3,300.0,10.0,2.0,No,Cash,Unknown,urgent
ORD1313,Monitor,Bangalore,Supplier B,24985.0,16,2023-05-31,2023-06-15,WH1,300.0,0.0,1.0,No,Card,Cancelled,No Notes
ORD1314,Laptop,Bangalore,Unknown,48232.0,10,2023-11-02,2023-12-20,Unknown,300.0,10.0,5.0,No,Card,Unknown,No Notes
ORD1315,Monitor,Bangalore,Supplier A,12020.0,12,2023-05-30,2023-02-01,WH1,200.0,15.0,4.0,No,Upi,Unknown,urgent
ORD1316,Laptop,Mumbai,Unknown,36141.0,11,2023-09-26,2023-02-28,WH3,100.0,15.0,2.0,No,Card,Cancelled,late delivery
ORD1317,Mouse,Hyderabad,Unknown,30461.0,5,2023-11-20,2023-11-21,WH2,300.0,0.0,5.0,No,Upi,Cancelled,late delivery
ORD1318,Keyboard,Mumbai,Supplier B,15352.0,11,2023-04-06,2023-06-22,WH2,200.0,0.0,2.0,Yes,Unknown,Delivered,check address
ORD1319,Monitor,Hyderabad,Unknown,16344.0,16,2023-12-31,2023-08-29,Unknown,100.0,0.0,,Yes,Unknown,Unknown,check address
ORD1320,Tablet,Bangalore,Supplier B,42301.0,15,2023-06-28,2023-08-06,Unknown,100.0,15.0,4.0,Yes,Cash,Delivered,urgent
ORD1321,Laptop,Bangalore,Supplier C,14125.0,6,2023-06-12,2023-05-01,WH3,300.0,0.0,1.0,No,Unknown,Unknown,late delivery
ORD1322,Laptop,Chennai,Supplier B,38491.0,13,2023-06-05,2023-06-20,WH1,300.0,15.0,2.0,Yes,Cash,Unknown,urgent
ORD1323,Monitor,Bangalore,Supplier A,20202.0,16,2023-03-12,2023-03-13,WH3,300.0,5.0,4.0,Yes,Card,Delivered,check address
ORD1324,Tablet,Delhi,Unknown,43232.0,3,2023-12-23,2023-04-19,WH3,300.0,0.0,,No,Upi,Unknown,urgent
ORD1325,Tablet,Hyderabad,Unknown,1709.0,18,2023-12-03,2023-08-12,WH2,200.0,5.0,,Yes,Card,Cancelled,urgent
ORD1326,Mouse,Mumbai,Unknown,7992.0,1,2023-07-04,2023-07-22,WH1,200.0,10.0,5.0,No,Cash,Unknown,check address
ORD1327,Mouse,Delhi,Supplier B,34506.0,17,2023-05-26,2023-08-04,WH2,300.0,15.0,4.0,Yes,Card,Pending,No Notes
ORD1328,Mouse,Chennai,Unknown,27354.0,6,2023-03-28,2023-05-13,WH2,300.0,5.0,1.0,Yes,Upi,Delivered,urgent
ORD1329,Mouse,Mumbai,Supplier B,14233.0,9,2023-08-12,2023-02-16,WH3,200.0,10.0,4.0,No,Card,Delivered,check address
ORD1330,Mouse,Bangalore,Supplier A,48460.0,4,2023-08-31,2023-11-10,WH2,100.0,0.0,5.0,Yes,Card,Unknown,late delivery
ORD1331,Mouse,Mumbai,Supplier B,5590.0,7,2023-04-15,2023-11-29,Unknown,200.0,5.0,5.0,Yes,Card,Unknown,late delivery
ORD1332,Keyboard,Hyderabad,Unknown,29706.0,11,2023-11-27,2023-11-26,Unknown,300.0,5.0,2.0,No,Unknown,Delivered,check address
ORD1333,Tablet,Bangalore,Supplier C,14718.0,3,2023-02-01,2023-03-04,WH2,300.0,10.0,5.0,Yes,Card,Delivered,late delivery
ORD1334,Mouse,Hyderabad,Supplier A,23471.0,16,2023-12-18,2023-08-16,WH2,200.0,5.0,3.0,Yes,Card,Delivered,check address
ORD1335,Tablet,Mumbai,Supplier C,37486.0,6,2023-03-12,2023-06-30,WH1,300.0,10.0,5.0,No,Card,Unknown,late delivery
ORD1336,Tablet,Hyderabad,Supplier A,14105.0,7,2023-03-27,2023-09-24,Unknown,300.0,10.0,1.0,No,Card,Delivered,late delivery
ORD1337,Mobile,Hyderabad,Supplier A,41969.0,12,2023-06-30,2023-09-12,WH1,300.0,15.0,5.0,No,Card,Delivered,No Notes
ORD1338,Keyboard,Delhi,Unknown,6081.0,7,2023-06-23,2023-02-06,WH2,300.0,15.0,2.0,No,Card,Unknown,late delivery
ORD1339,Mouse,Bangalore,Supplier B,49822.0,19,2023-10-24,2023-12-04,Unknown,200.0,15.0,5.0,No,Upi,Delivered,urgent
ORD1340,Laptop,Delhi,Unknown,43697.0,16,2023-08-12,2023-10-01,WH3,300.0,5.0,4.0,No,Unknown,Cancelled,urgent
ORD1341,Monitor,Bangalore,Unknown,27718.0,18,2023-01-07,2023-12-17,WH3,300.0,5.0,,No,Unknown,Delivered,No Notes
ORD1342,Laptop,Bangalore,Unknown,21384.0,10,2023-01-18,2023-06-22,WH2,100.0,0.0,,Yes,Card,Cancelled,check address
ORD1343,Keyboard,Hyderabad,Supplier C,5545.0,1,2023-10-19,2023-08-10,WH1,200.0,0.0,4.0,Yes,Card,Unknown,late delivery
ORD1344,Monitor,Bangalore,Supplier A,6339.0,8,2023-02-20,2023-09-16,WH3,300.0,10.0,4.0,No,Card,Unknown,No Notes
ORD1345,Keyboard,Chennai,Unknown,16353.0,3,2023-12-01,2023-12-27,WH3,100.0,5.0,3.0,No,Cash,Cancelled,No Notes
ORD1346,Tablet,Hyderabad,Supplier B,27376.0,16,2023-05-04,2023-05-26,Unknown,300.0,10.0,2.0,Yes,Cash,Unknown,urgent
ORD1347,Monitor,Hyderabad,Unknown,29028.0,3,2023-08-06,2023-08-06,WH1,200.0,0.0,4.0,No,Upi,Unknown,urgent
ORD1348,Tablet,Hyderabad,Supplier A,20100.0,2,2023-05-02,2023-06-05,WH1,300.0,5.0,4.0,No,Upi,Cancelled,late delivery
ORD1349,Laptop,Delhi,Supplier B,5302.0,12,2023-11-19,2023-09-21,WH3,300.0,10.0,,No,Card,Delivered,check address
ORD1350,Laptop,Hyderabad,Unknown,2809.0,8,2023-12-02,2023-12-08,WH2,200.0,0.0,4.0,No,Upi,Delivered,urgent
ORD1351,Monitor,Delhi,Unknown,29917.0,19,2023-04-21,2023-11-14,WH3,100.0,5.0,,No,Cash,Delivered,No Notes
ORD1352,Monitor,Mumbai,Unknown,6830.0,18,2023-11-08,2023-07-04,WH1,200.0,15.0,,Yes,Card,Pending,No Notes
ORD1353,Mouse,Chennai,Unknown,19381.0,15,2023-02-12,2023-04-01,Unknown,300.0,10.0,2.0,Yes,Cash,Unknown,late delivery
ORD1354,Keyboard,Mumbai,Unknown,49924.0,17,2023-07-25,2023-11-17,WH1,200.0,10.0,,Yes,Card,Delivered,late delivery
ORD1355,Mouse,Delhi,Supplier B,49637.0,18,2023-12-09,2023-06-26,Unknown,200.0,0.0,4.0,Yes,Card,Delivered,late delivery
ORD1356,Keyboard,Chennai,Supplier B,3130.0,18,2023-09-08,2023-03-05,Unknown,300.0,15.0,3.0,Yes,Upi,Unknown,check address
ORD1357,Mouse,Mumbai,Unknown,5412.0,9,2023-10-19,2023-12-11,Unknown,300.0,10.0,4.0,No,Cash,Delivered,No Notes
ORD1358,Tablet,Hyderabad,Supplier A,11884.0,5,2023-05-30,2023-02-26,WH1,200.0,0.0,1.0,Yes,Card,Pending,late delivery
ORD1359,Monitor,Mumbai,Unknown,36564.0,11,2023-10-09,2023-07-19,WH1,200.0,5.0,3.0,No,Card,Pending,No Notes
ORD1360,Laptop,Mumbai,Supplier C,25132.0,4,2023-10-12,2023-12-05,WH2,300.0,0.0,1.0,Yes,Upi,Pending,No Notes
ORD1361,Keyboard,Delhi,Unknown,47775.0,10,2023-04-25,2023-12-19,WH3,300.0,0.0,4.0,No,Cash,Cancelled,late delivery
ORD1362,Keyboard,Bangalore,Supplier A,48733.0,4,2023-07-27,2023-09-23,WH1,100.0,10.0,4.0,No,Upi,Cancelled,check address
ORD1363,Laptop,Bangalore,Supplier B,23707.0,3,2023-12-30,2023-05-14,Unknown,100.0,15.0,2.0,No,Card,Unknown,late delivery
ORD1364,Mouse,Bangalore,Supplier C,31478.0,16,2023-11-06,2023-12-08,WH1,300.0,0.0,,Yes,Card,Pending,check address
ORD1365,Keyboard,Bangalore,Supplier C,7745.0,11,2023-10-02,2023-10-11,WH1,300.0,10.0,1.0,No,Cash,Delivered,late delivery
ORD1366,Tablet,Bangalore,Unknown,46655.0,9,2023-02-10,2023-04-15,WH3,300.0,10.0,1.0,Yes,Upi,Cancelled,late delivery
ORD1367,Monitor,Chennai,Supplier B,38970.0,1,2023-03-10,2023-04-16,WH1,300.0,10.0,5.0,No,Card,Cancelled,urgent
ORD1368,Laptop,Chennai,Supplier A,35323.0,10,2023-03-25,2023-01-03,Unknown,300.0,10.0,5.0,Yes,Unknown,Unknown,late delivery
